date,equity_close,gold_close
2007-03-22,1434.5400390625,65.76000213623047
2007-03-23,1436.1099853515625,65.1500015258789
2007-03-26,1437.5,65.83999633789062
2007-03-27,1428.6099853515625,65.69999694824219
2007-03-28,1417.22998046875,66.05000305175781
2007-03-29,1422.530029296875,65.6500015258789
2007-03-30,1420.8599853515625,65.73999786376953
2007-04-02,1424.550048828125,65.8499984741211
2007-04-03,1437.77001953125,65.83000183105469
2007-04-04,1439.3699951171875,66.80999755859375
2007-04-05,1443.760009765625,66.86000061035156
2007-04-09,1444.6099853515625,66.52999877929688
2007-04-10,1448.3900146484375,67.16000366210938
2007-04-11,1438.8699951171875,67.08000183105469
2007-04-12,1447.800048828125,66.98999786376953
2007-04-13,1452.8499755859375,67.83999633789062
2007-04-16,1468.3299560546875,68.4000015258789
2007-04-17,1471.47998046875,68.0
2007-04-18,1472.5,68.37999725341797
2007-04-19,1470.72998046875,67.52999877929688
2007-04-20,1484.3499755859375,68.69999694824219
2007-04-23,1480.9300537109375,68.26000213623047
2007-04-24,1480.4100341796875,67.7300033569336
2007-04-25,1495.4200439453125,67.88999938964844
2007-04-26,1494.25,66.87000274658203
2007-04-27,1494.0699462890625,67.55999755859375
2007-04-30,1482.3699951171875,67.08999633789062
2007-05-01,1486.300048828125,66.69000244140625
2007-05-02,1495.9200439453125,66.66000366210938
2007-05-03,1502.3900146484375,67.48999786376953
2007-05-04,1505.6199951171875,68.19000244140625
2007-05-07,1509.47998046875,68.25
2007-05-08,1507.719970703125,67.87999725341797
2007-05-09,1512.5799560546875,67.44999694824219
2007-05-10,1491.469970703125,66.0
2007-05-11,1505.8499755859375,66.44999694824219
2007-05-14,1503.1500244140625,66.27999877929688
2007-05-15,1501.18994140625,66.54000091552734
2007-05-16,1514.1400146484375,65.5999984741211
2007-05-17,1512.75,65.05999755859375
2007-05-18,1522.75,65.5199966430664
2007-05-21,1525.0999755859375,65.66999816894531
2007-05-22,1524.1199951171875,65.19999694824219
2007-05-23,1522.280029296875,65.54000091552734
2007-05-24,1507.510009765625,64.75
2007-05-25,1515.72998046875,64.94000244140625
2007-05-29,1518.1099853515625,65.06999969482422
2007-05-30,1530.22998046875,64.72000122070312
2007-05-31,1530.6199951171875,65.54000091552734
2007-06-01,1536.3399658203125,66.44000244140625
2007-06-04,1539.1800537109375,66.54000091552734
2007-06-05,1530.949951171875,66.37000274658203
2007-06-06,1517.3800048828125,66.41000366210938
2007-06-07,1490.719970703125,65.26000213623047
2007-06-08,1507.6700439453125,64.22000122070312
2007-06-11,1509.1199951171875,64.69999694824219
2007-06-12,1493.0,64.0999984741211
2007-06-13,1515.6700439453125,64.52999877929688
2007-06-14,1522.969970703125,64.5999984741211
2007-06-15,1532.9100341796875,64.8499984741211
2007-06-18,1531.050048828125,64.94999694824219
2007-06-19,1533.699951171875,65.4800033569336
2007-06-20,1512.8399658203125,64.70999908447266
2007-06-21,1522.18994140625,64.55999755859375
2007-06-22,1502.56005859375,64.77999877929688
2007-06-25,1497.739990234375,64.43000030517578
2007-06-26,1492.8900146484375,63.619998931884766
2007-06-27,1506.3399658203125,63.66999816894531
2007-06-28,1505.7099609375,64.26000213623047
2007-06-29,1503.3499755859375,64.2699966430664
2007-07-02,1519.4300537109375,65.0199966430664
2007-07-03,1524.8699951171875,64.73999786376953
2007-07-05,1525.4000244140625,64.41999816894531
2007-07-06,1530.43994140625,64.95999908447266
2007-07-09,1531.8499755859375,65.37999725341797
2007-07-10,1510.1199951171875,65.61000061035156
2007-07-11,1518.760009765625,65.44000244140625
2007-07-12,1547.699951171875,66.0199966430664
2007-07-13,1552.5,66.02999877929688
2007-07-16,1549.52001953125,65.81999969482422
2007-07-17,1549.3699951171875,65.75
2007-07-18,1546.1700439453125,66.62000274658203
2007-07-19,1553.0799560546875,67.01000213623047
2007-07-20,1534.0999755859375,67.58000183105469
2007-07-23,1541.5699462890625,67.47000122070312
2007-07-24,1511.0400390625,67.47000122070312
2007-07-25,1518.0899658203125,66.9000015258789
2007-07-26,1482.6600341796875,65.6500015258789
2007-07-27,1458.949951171875,65.41000366210938
2007-07-30,1473.9100341796875,65.7699966430664
2007-07-31,1455.27001953125,65.79000091552734
2007-08-01,1465.81005859375,65.93000030517578
2007-08-02,1472.199951171875,65.88999938964844
2007-08-03,1433.06005859375,66.69000244140625
2007-08-06,1467.6700439453125,66.5199966430664
2007-08-07,1476.7099609375,66.4800033569336
2007-08-08,1497.489990234375,66.7699966430664
2007-08-09,1453.0899658203125,65.45999908447266
2007-08-10,1453.6400146484375,66.56999969482422
2007-08-13,1452.9200439453125,66.26000213623047
2007-08-14,1426.5400390625,66.29000091552734
2007-08-15,1406.699951171875,66.12999725341797
2007-08-16,1411.27001953125,64.68000030517578
2007-08-17,1445.93994140625,65.01000213623047
2007-08-20,1445.550048828125,65.12000274658203
2007-08-21,1447.1199951171875,65.06999969482422
2007-08-22,1464.0699462890625,65.4000015258789
2007-08-23,1462.5,65.30999755859375
2007-08-24,1479.3699951171875,66.11000061035156
2007-08-27,1466.7900390625,65.9800033569336
2007-08-28,1432.3599853515625,65.58999633789062
2007-08-29,1463.760009765625,66.06999969482422
2007-08-30,1457.6400146484375,65.80000305175781
2007-08-31,1473.989990234375,66.5199966430664
2007-09-04,1489.4200439453125,67.44000244140625
2007-09-05,1472.2900390625,67.55999755859375
2007-09-06,1478.550048828125,68.86000061035156
2007-09-07,1453.550048828125,69.38999938964844
2007-09-10,1451.699951171875,69.62000274658203
2007-09-11,1471.489990234375,70.5199966430664
2007-09-12,1471.56005859375,70.45999908447266
2007-09-13,1483.949951171875,70.08000183105469
2007-09-14,1484.25,69.98999786376953
2007-09-17,1476.6500244140625,70.97000122070312
2007-09-18,1519.780029296875,71.69999694824219
2007-09-19,1529.030029296875,71.43000030517578
2007-09-20,1518.75,72.72000122070312
2007-09-21,1525.75,72.33999633789062
2007-09-24,1517.72998046875,72.27999877929688
2007-09-25,1517.2099609375,72.33000183105469
2007-09-26,1525.4200439453125,72.0
2007-09-27,1531.3800048828125,72.69999694824219
2007-09-28,1526.75,73.51000213623047
2007-10-01,1547.0400390625,73.9000015258789
2007-10-02,1546.6300048828125,72.3499984741211
2007-10-03,1539.5899658203125,71.9000015258789
2007-10-04,1542.8399658203125,72.87000274658203
2007-10-05,1557.5899658203125,73.4000015258789
2007-10-08,1552.5799560546875,72.52999877929688
2007-10-09,1565.1500244140625,73.08999633789062
2007-10-10,1562.469970703125,73.36000061035156
2007-10-11,1554.4100341796875,73.91000366210938
2007-10-12,1561.800048828125,74.58999633789062
2007-10-15,1548.7099609375,75.13999938964844
2007-10-16,1538.530029296875,75.12000274658203
2007-10-17,1541.239990234375,74.5
2007-10-18,1540.0799560546875,76.0
2007-10-19,1500.6300048828125,75.69999694824219
2007-10-22,1506.3299560546875,74.5999984741211
2007-10-23,1519.5899658203125,75.2300033569336
2007-10-24,1515.8800048828125,75.5199966430664
2007-10-25,1514.4000244140625,76.02999877929688
2007-10-26,1535.280029296875,77.69000244140625
2007-10-29,1540.97998046875,78.12000274658203
2007-10-30,1531.02001953125,77.3499984741211
2007-10-31,1549.3800048828125,78.62000274658203
2007-11-01,1508.43994140625,77.93000030517578
2007-11-02,1509.6500244140625,79.83000183105469
2007-11-05,1502.1700439453125,79.75
2007-11-06,1520.27001953125,81.43000030517578
2007-11-07,1475.6199951171875,82.23999786376953
2007-11-08,1474.77001953125,82.2300033569336
2007-11-09,1453.699951171875,82.18000030517578
2007-11-12,1439.1800537109375,78.30000305175781
2007-11-13,1481.050048828125,79.12000274658203
2007-11-14,1470.5799560546875,80.27999877929688
2007-11-15,1451.1500244140625,77.94999694824219
2007-11-16,1458.739990234375,77.75
2007-11-19,1433.27001953125,77.23999786376953
2007-11-20,1439.699951171875,79.47000122070312
2007-11-21,1416.77001953125,79.36000061035156
2007-11-23,1440.699951171875,81.25
2007-11-26,1407.219970703125,81.30000305175781
2007-11-27,1428.22998046875,80.0999984741211
2007-11-28,1469.02001953125,79.56999969482422
2007-11-29,1469.719970703125,78.27999877929688
2007-11-30,1481.1400146484375,77.31999969482422
2007-12-03,1472.4200439453125,78.27999877929688
2007-12-04,1462.7900390625,79.4000015258789
2007-12-05,1485.010009765625,78.62999725341797
2007-12-06,1507.3399658203125,79.37000274658203
2007-12-07,1504.6600341796875,78.5999984741211
2007-12-10,1515.9599609375,80.0
2007-12-11,1477.6500244140625,78.83999633789062
2007-12-12,1486.5899658203125,80.48999786376953
2007-12-13,1488.4100341796875,78.5
2007-12-14,1467.949951171875,78.5199966430664
2007-12-17,1445.9000244140625,78.12999725341797
2007-12-18,1454.97998046875,79.25
2007-12-19,1453.0,79.23999786376953
2007-12-20,1460.1199951171875,78.66999816894531
2007-12-21,1484.4599609375,80.0999984741211
2007-12-24,1496.449951171875,80.13999938964844
2007-12-26,1497.6600341796875,81.5199966430664
2007-12-27,1476.27001953125,81.55999755859375
2007-12-28,1478.489990234375,83.0
2007-12-31,1468.3599853515625,82.45999908447266
2008-01-02,1447.1600341796875,84.86000061035156
2008-01-03,1447.1600341796875,85.56999969482422
2008-01-04,1411.6300048828125,85.12999725341797
2008-01-07,1416.1800537109375,84.7699966430664
2008-01-08,1390.18994140625,86.77999877929688
2008-01-09,1409.1300048828125,86.55000305175781
2008-01-10,1420.3299560546875,88.25
2008-01-11,1401.02001953125,88.58000183105469
2008-01-14,1416.25,89.54000091552734
2008-01-15,1380.949951171875,87.98999786376953
2008-01-16,1373.199951171875,86.69999694824219
2008-01-17,1333.25,86.5
2008-01-18,1325.18994140625,87.41999816894531
2008-01-22,1310.5,88.16999816894531
2008-01-23,1338.5999755859375,87.88999938964844
2008-01-24,1352.0699462890625,90.08000183105469
2008-01-25,1330.6099853515625,90.30000305175781
2008-01-28,1353.9599609375,91.75
2008-01-29,1362.300048828125,91.1500015258789
2008-01-30,1355.81005859375,92.05999755859375
2008-01-31,1378.550048828125,91.4000015258789
2008-02-01,1395.4200439453125,89.3499984741211
2008-02-04,1380.8199462890625,89.0999984741211
2008-02-05,1336.6400146484375,87.68000030517578
2008-02-06,1326.449951171875,88.94999694824219
2008-02-07,1336.9100341796875,89.8499984741211
2008-02-08,1331.2900390625,91.0
2008-02-11,1339.1300048828125,91.33000183105469
2008-02-12,1348.8599853515625,89.33000183105469
2008-02-13,1367.2099609375,89.44000244140625
2008-02-14,1348.8599853515625,89.70999908447266
2008-02-15,1349.989990234375,89.1500015258789
2008-02-19,1348.780029296875,91.58000183105469
2008-02-20,1360.030029296875,93.23999786376953
2008-02-21,1342.530029296875,93.25
2008-02-22,1353.1099853515625,93.38999938964844
2008-02-25,1371.800048828125,92.73999786376953
2008-02-26,1381.2900390625,93.70999908447266
2008-02-27,1380.02001953125,94.77999877929688
2008-02-28,1367.6800537109375,95.98999786376953
2008-02-29,1330.6300048828125,96.18000030517578
2008-03-03,1331.3399658203125,97.23999786376953
2008-03-04,1326.75,95.18000030517578
2008-03-05,1333.699951171875,97.72000122070312
2008-03-06,1304.3399658203125,96.5
2008-03-07,1293.3699951171875,96.08999633789062
2008-03-10,1273.3699951171875,95.87000274658203
2008-03-11,1320.6500244140625,95.98999786376953
2008-03-12,1308.77001953125,97.01000213623047
2008-03-13,1315.47998046875,98.33999633789062
2008-03-14,1288.1400146484375,98.70999908447266
2008-03-17,1276.5999755859375,99.16999816894531
2008-03-18,1330.739990234375,96.5
2008-03-19,1298.4200439453125,93.04000091552734
2008-03-20,1329.510009765625,89.91000366210938
2008-03-24,1349.8800048828125,90.0999984741211
2008-03-25,1352.989990234375,92.7300033569336
2008-03-26,1341.1300048828125,93.80000305175781
2008-03-27,1325.760009765625,93.45999908447266
2008-03-28,1315.219970703125,91.87999725341797
2008-03-31,1322.699951171875,90.41000366210938
2008-04-01,1370.1800537109375,86.86000061035156
2008-04-02,1367.530029296875,89.2699966430664
2008-04-03,1369.31005859375,89.41999816894531
2008-04-04,1370.4000244140625,90.25
2008-04-07,1372.5400390625,91.16999816894531
2008-04-08,1365.5400390625,90.3499984741211
2008-04-09,1354.489990234375,92.29000091552734
2008-04-10,1360.550048828125,91.7699966430664
2008-04-11,1332.8299560546875,91.30000305175781
2008-04-14,1328.3199462890625,91.11000061035156
2008-04-15,1334.4300537109375,91.66000366210938
2008-04-16,1364.7099609375,93.2699966430664
2008-04-17,1365.56005859375,92.55999755859375
2008-04-18,1390.3299560546875,90.62000274658203
2008-04-21,1388.1700439453125,90.25
2008-04-22,1375.93994140625,90.2699966430664
2008-04-23,1379.9300537109375,89.22000122070312
2008-04-24,1388.8199462890625,87.22000122070312
2008-04-25,1397.8399658203125,87.2699966430664
2008-04-28,1396.3699951171875,87.69000244140625
2008-04-29,1390.93994140625,85.80999755859375
2008-04-30,1385.5899658203125,86.6500015258789
2008-05-01,1409.3399658203125,83.98999786376953
2008-05-02,1413.9000244140625,84.58000183105469
2008-05-05,1407.489990234375,86.2699966430664
2008-05-06,1418.260009765625,86.62999725341797
2008-05-07,1392.5699462890625,85.81999969482422
2008-05-08,1397.6800537109375,87.23999786376953
2008-05-09,1388.280029296875,87.41999816894531
2008-05-12,1403.5799560546875,86.98999786376953
2008-05-13,1403.0400390625,85.38999938964844
2008-05-14,1408.6600341796875,85.19999694824219
2008-05-15,1423.5699462890625,87.0
2008-05-16,1425.3499755859375,89.0999984741211
2008-05-19,1426.6300048828125,89.38999938964844
2008-05-20,1413.4000244140625,90.9000015258789
2008-05-21,1390.7099609375,91.95999908447266
2008-05-22,1394.3499755859375,90.9800033569336
2008-05-23,1375.9300537109375,91.2300033569336
2008-05-27,1385.3499755859375,89.36000061035156
2008-05-28,1390.8399658203125,89.13999938964844
2008-05-29,1398.260009765625,86.51000213623047
2008-05-30,1400.3800048828125,87.44999694824219
2008-06-02,1385.6700439453125,87.95999908447266
2008-06-03,1377.6500244140625,86.87999725341797
2008-06-04,1377.199951171875,86.6500015258789
2008-06-05,1404.050048828125,86.44999694824219
2008-06-06,1360.6800537109375,89.05999755859375
2008-06-09,1361.760009765625,87.98999786376953
2008-06-10,1358.43994140625,85.55000305175781
2008-06-11,1335.489990234375,87.0199966430664
2008-06-12,1339.8699951171875,85.5999984741211
2008-06-13,1360.030029296875,85.83000183105469
2008-06-16,1360.1400146484375,87.01000213623047
2008-06-17,1350.9300537109375,87.25
2008-06-18,1337.81005859375,88.27999877929688
2008-06-19,1342.8299560546875,88.41999816894531
2008-06-20,1317.9300537109375,88.94999694824219
2008-06-23,1318.0,87.08999633789062
2008-06-24,1314.2900390625,87.47000122070312
2008-06-25,1321.969970703125,87.41999816894531
2008-06-26,1283.1500244140625,90.61000061035156
2008-06-27,1278.3800048828125,91.47000122070312
2008-06-30,1280.0,91.4000015258789
2008-07-01,1284.9100341796875,92.66000366210938
2008-07-02,1261.52001953125,93.16999816894531
2008-07-03,1262.9000244140625,92.05999755859375
2008-07-07,1252.31005859375,91.2300033569336
2008-07-08,1273.699951171875,90.86000061035156
2008-07-09,1244.68994140625,91.5
2008-07-10,1253.3900146484375,93.52999877929688
2008-07-11,1239.489990234375,95.16000366210938
2008-07-14,1228.300048828125,95.91000366210938
2008-07-15,1214.9100341796875,96.16999816894531
2008-07-16,1245.3599853515625,94.44000244140625
2008-07-17,1260.3199462890625,94.22000122070312
2008-07-18,1260.6800537109375,94.16999816894531
2008-07-21,1260.0,95.12000274658203
2008-07-22,1277.0,93.05999755859375
2008-07-23,1282.18994140625,90.56999969482422
2008-07-24,1252.5400390625,91.33000183105469
2008-07-25,1257.760009765625,91.69000244140625
2008-07-28,1234.3699951171875,91.7300033569336
2008-07-29,1263.199951171875,90.58999633789062
2008-07-30,1284.260009765625,89.5199966430664
2008-07-31,1267.3800048828125,90.08000183105469
2008-08-01,1260.31005859375,89.56999969482422
2008-08-04,1249.010009765625,88.13999938964844
2008-08-05,1284.8800048828125,86.08000183105469
2008-08-06,1289.18994140625,86.63999938964844
2008-08-07,1266.0699462890625,86.08999633789062
2008-08-08,1296.3199462890625,84.43000030517578
2008-08-11,1305.3199462890625,81.12999725341797
2008-08-12,1289.5899658203125,80.5199966430664
2008-08-13,1285.8299560546875,81.55999755859375
2008-08-14,1292.9300537109375,79.3499984741211
2008-08-15,1298.199951171875,77.62999725341797
2008-08-18,1278.5999755859375,78.80000305175781
2008-08-19,1266.68994140625,80.43000030517578
2008-08-20,1274.5400390625,80.05999755859375
2008-08-21,1277.719970703125,82.30000305175781
2008-08-22,1292.199951171875,81.08000183105469
2008-08-25,1266.8399658203125,80.93000030517578
2008-08-26,1271.510009765625,81.2300033569336
2008-08-27,1281.6600341796875,81.36000061035156
2008-08-28,1300.6800537109375,82.18000030517578
2008-08-29,1282.8299560546875,81.70999908447266
2008-09-02,1277.5799560546875,79.19999694824219
2008-09-03,1274.97998046875,78.88999938964844
2008-09-04,1236.8299560546875,78.38999938964844
2008-09-05,1242.31005859375,78.9800033569336
2008-09-08,1267.7900390625,78.86000061035156
2008-09-09,1224.510009765625,76.48999786376953
2008-09-10,1232.0400390625,74.22000122070312
2008-09-11,1249.050048828125,73.08000183105469
2008-09-12,1251.699951171875,75.55000305175781
2008-09-15,1192.699951171875,77.55999755859375
2008-09-16,1213.5999755859375,76.79000091552734
2008-09-17,1156.3900146484375,85.45999908447266
2008-09-18,1206.510009765625,82.80000305175781
2008-09-19,1255.0799560546875,85.9800033569336
2008-09-22,1207.0899658203125,89.18000030517578
2008-09-23,1188.219970703125,88.31999969482422
2008-09-24,1185.8699951171875,86.70999908447266
2008-09-25,1209.1800537109375,86.44999694824219
2008-09-26,1213.27001953125,86.63999938964844
2008-09-29,1106.4200439453125,89.56999969482422
2008-09-30,1166.3599853515625,85.06999969482422
2008-10-01,1161.06005859375,85.97000122070312
2008-10-02,1114.280029296875,82.33000183105469
2008-10-03,1099.22998046875,82.58999633789062
2008-10-06,1056.8900146484375,84.27999877929688
2008-10-07,996.22998046875,87.2699966430664
2008-10-08,984.9400024414062,89.41999816894531
2008-10-09,909.9199829101562,89.9000015258789
2008-10-10,899.219970703125,83.22000122070312
2008-10-13,1003.3499755859375,81.98999786376953
2008-10-14,998.010009765625,82.19999694824219
2008-10-15,907.8400268554688,83.30999755859375
2008-10-16,946.4299926757812,79.29000091552734
2008-10-17,940.5499877929688,77.20999908447266
2008-10-20,985.4000244140625,78.5
2008-10-21,955.0499877929688,76.02999877929688
2008-10-22,896.780029296875,71.70999908447266
2008-10-23,908.1099853515625,70.6500015258789
2008-10-24,876.77001953125,72.20999908447266
2008-10-27,848.9199829101562,72.18000030517578
2008-10-28,940.510009765625,73.79000091552734
2008-10-29,930.0900268554688,74.0
2008-10-30,954.0900268554688,72.70999908447266
2008-10-31,968.75,71.33999633789062
2008-11-03,966.2999877929688,71.0999984741211
2008-11-04,1005.75,75.4800033569336
2008-11-05,952.77001953125,72.80000305175781
2008-11-06,904.8800048828125,72.22000122070312
2008-11-07,930.989990234375,72.5
2008-11-10,919.2100219726562,73.58000183105469
2008-11-11,898.9500122070312,72.05000305175781
2008-11-12,852.2999877929688,70.0
2008-11-13,911.2899780273438,72.1500015258789
2008-11-14,873.2899780273438,73.30000305175781
2008-11-17,850.75,72.6500015258789
2008-11-18,859.1199951171875,72.51000213623047
2008-11-19,806.5800170898438,72.26000213623047
2008-11-20,752.4400024414062,73.44999694824219
2008-11-21,800.030029296875,78.8499984741211
2008-11-24,851.8099975585938,80.91000366210938
2008-11-25,857.3900146484375,80.87000274658203
2008-11-26,887.6799926757812,80.37999725341797
2008-11-28,896.239990234375,80.30999755859375
2008-12-01,816.2100219726562,75.6500015258789
2008-12-02,848.8099975585938,76.94999694824219
2008-12-03,870.739990234375,76.18000030517578
2008-12-04,845.219970703125,75.5
2008-12-05,876.0700073242188,74.5199966430664
2008-12-08,909.7000122070312,76.19999694824219
2008-12-09,888.6699829101562,76.33000183105469
2008-12-10,899.239990234375,79.75
2008-12-11,873.5900268554688,80.6500015258789
2008-12-12,879.72998046875,80.80999755859375
2008-12-15,868.5700073242188,82.5999984741211
2008-12-16,913.1799926757812,84.45999908447266
2008-12-17,904.4199829101562,85.43000030517578
2008-12-18,885.280029296875,83.87000274658203
2008-12-19,887.8800048828125,82.62999725341797
2008-12-22,871.6300048828125,83.45999908447266
2008-12-23,863.1599731445312,82.62999725341797
2008-12-24,868.1500244140625,83.45999908447266
2008-12-26,872.7999877929688,85.5999984741211
2008-12-29,869.4199829101562,86.3499984741211
2008-12-30,890.6400146484375,85.9000015258789
2008-12-31,903.25,86.5199966430664
2009-01-02,931.7999877929688,86.2300033569336
2009-01-05,927.4500122070312,84.4800033569336
2009-01-06,934.7000122070312,85.12999725341797
2009-01-07,906.6500244140625,82.75
2009-01-08,909.72998046875,84.45999908447266
2009-01-09,890.3499755859375,83.91999816894531
2009-01-12,870.260009765625,80.76000213623047
2009-01-13,871.7899780273438,80.87999725341797
2009-01-14,842.6199951171875,79.79000091552734
2009-01-15,843.739990234375,80.38999938964844
2009-01-16,850.1199951171875,82.70999908447266
2009-01-20,805.219970703125,84.5199966430664
2009-01-21,840.239990234375,84.1500015258789
2009-01-22,827.5,84.58000183105469
2009-01-23,831.9500122070312,88.52999877929688
2009-01-26,836.5700073242188,88.94999694824219
2009-01-27,845.7100219726562,88.37999725341797
2009-01-28,874.0900268554688,87.41999816894531
2009-01-29,845.1400146484375,89.5
2009-01-30,825.8800048828125,91.30999755859375
2009-02-02,825.4400024414062,88.83999633789062
2009-02-03,838.510009765625,88.47000122070312
2009-02-04,832.22998046875,89.18000030517578
2009-02-05,845.8499755859375,90.12000274658203
2009-02-06,868.5999755859375,89.58999633789062
2009-02-09,869.8900146484375,88.31999969482422
2009-02-10,827.1599731445312,90.20999908447266
2009-02-11,833.739990234375,92.29000091552734
2009-02-12,835.1900024414062,93.16999816894531
2009-02-13,826.8400268554688,92.55000305175781
2009-02-17,789.1699829101562,95.44999694824219
2009-02-18,788.4199829101562,96.91000366210938
2009-02-19,778.9400024414062,95.7699966430664
2009-02-20,770.0499877929688,97.80000305175781
2009-02-23,743.3300170898438,97.7300033569336
2009-02-24,773.1400146484375,94.7300033569336
2009-02-25,764.9000244140625,93.1500015258789
2009-02-26,752.8300170898438,93.05999755859375
2009-02-27,735.0900268554688,92.62999725341797
2009-03-02,700.8200073242188,90.93000030517578
2009-03-03,696.3300170898438,90.04000091552734
2009-03-04,712.8699951171875,88.98999786376953
2009-03-05,682.5499877929688,91.98999786376953
2009-03-06,683.3800048828125,92.29000091552734
2009-03-09,676.530029296875,90.56999969482422
2009-03-10,719.5999755859375,88.13999938964844
2009-03-11,721.3599853515625,89.22000122070312
2009-03-12,750.739990234375,91.0999984741211
2009-03-13,756.5499877929688,91.30000305175781
2009-03-16,753.8900146484375,90.80000305175781
2009-03-17,778.1199951171875,90.04000091552734
2009-03-18,794.3499755859375,93.08999633789062
2009-03-19,784.0399780273438,94.3499984741211
2009-03-20,768.5399780273438,93.58999633789062
2009-03-23,822.9199829101562,92.08000183105469
2009-03-24,806.1199951171875,90.94999694824219
2009-03-25,813.8800048828125,91.9800033569336
2009-03-26,832.8599853515625,91.93000030517578
2009-03-27,815.9400024414062,90.69000244140625
2009-03-30,787.530029296875,89.9800033569336
2009-03-31,797.8699951171875,90.27999877929688
2009-04-01,811.0800170898438,91.02999877929688
2009-04-02,834.3800048828125,88.80000305175781
2009-04-03,842.5,87.58999633789062
2009-04-06,835.47998046875,85.2699966430664
2009-04-07,815.5499877929688,86.73999786376953
2009-04-08,825.1599731445312,86.61000061035156
2009-04-09,856.5599975585938,86.30999755859375
2009-04-13,858.72998046875,87.87999725341797
2009-04-14,841.5,87.37000274658203
2009-04-15,852.0599975585938,87.5
2009-04-16,865.2999877929688,85.80999755859375
2009-04-17,869.5999755859375,85.22000122070312
2009-04-20,832.3900146484375,86.94999694824219
2009-04-21,850.0800170898438,86.88999938964844
2009-04-22,843.5499877929688,87.37999725341797
2009-04-23,851.9199829101562,88.80000305175781
2009-04-24,866.22998046875,89.72000122070312
2009-04-27,857.510009765625,89.01000213623047
2009-04-28,855.1599731445312,87.75
2009-04-29,873.6400146484375,88.33000183105469
2009-04-30,872.8099975585938,87.2699966430664
2009-05-01,877.52001953125,86.94999694824219
2009-05-04,907.239990234375,88.63999938964844
2009-05-05,903.7999877929688,88.25
2009-05-06,919.530029296875,89.54000091552734
2009-05-07,907.3900146484375,89.44000244140625
2009-05-08,929.22998046875,89.9800033569336
2009-05-11,909.239990234375,89.69000244140625
2009-05-12,908.3499755859375,90.69999694824219
2009-05-13,883.9199829101562,91.08999633789062
2009-05-14,893.0700073242188,91.02999877929688
2009-05-15,882.8800048828125,91.55000305175781
2009-05-18,909.7100219726562,90.36000061035156
2009-05-19,908.1300048828125,90.95999908447266
2009-05-20,903.469970703125,92.25
2009-05-21,888.3300170898438,93.8499984741211
2009-05-22,887.0,94.1500015258789
2009-05-26,910.3300170898438,93.76000213623047
2009-05-27,893.0599975585938,93.44999694824219
2009-05-28,906.8300170898438,94.23999786376953
2009-05-29,919.1400146484375,96.19999694824219
2009-06-01,942.8699951171875,95.7300033569336
2009-06-02,944.739990234375,96.36000061035156
2009-06-03,931.760009765625,94.41000366210938
2009-06-04,942.4600219726562,96.2300033569336
2009-06-05,940.0900268554688,93.70999908447266
